-3.397428051047043374e-01,5.401887932647346791e-01,9.919127600528659938e-02,3.606395661718664325e-01,1.724075465387624018e+00,1.830910507610094884e+00,4.147556236572724764e-02,8.829370522330187709e-01,2.049855760323260334e-01,6.004442413042514470e-01,8.064123911310009385e-01,9.518128516450437004e-01,8.873093635562628867e-01,7.328430098564667761e-01,5.080143867651442102e-01,4.497352294271717010e-01,5.590051606677509666e-01,2.385616633623045546e-01,1.635652250208818881e-02,8.433795975880675755e-01,4.101323781748793529e-01,8.091938814853928408e-01,8.284221001927993822e-01,2.008032547596322326e-01,7.633356266355465491e-01
7.523215241296313804e-01,1.063325975335155826e+00,1.412397220061973657e+00,8.717237084862858865e-01,1.331475529534798530e-01,1.719545563405335264e-01,8.324106151688468458e-01,3.407653933008992775e-01,9.221014786555674636e-01,8.247875578730000656e-01,2.970938310680512062e-01,5.502895804048923978e-01,5.809884808372054454e-01,1.426430695814735472e-01,7.637388685642633179e-01,4.831655924794280299e-01,9.699762459508199930e-01,4.677048648511290541e-01,3.298192218643187790e-01,7.543869276747550146e-03,9.089717603227037701e-01,1.910800821131686256e-01,5.626588839496837746e-02,2.427406710565860326e-02,9.274843263535048621e-01
2.428638841166805395e+00,2.930665717270810600e+00,1.941752224618726208e+00,5.529837372159284170e-01,-1.209802020173867509e+00,-5.535790313182109568e-01,5.402060592171699094e-01,1.078776341255094362e-02,4.654607662216161401e-01,4.516292975404380128e-01,5.271371333098204826e-01,3.713249648889264121e-01,3.799242083885846499e-01,2.603829893856867139e-01,1.987855261428691511e-01,5.552879879489931447e-01,1.390215239413516990e-01,3.603463219254626759e-01,1.976906073238573480e-01,8.879471161129548484e-01,2.362482194594801577e-01,7.898081889052537274e-01,9.768684520056237774e-01,5.707254638937775404e-02,7.480747063865544888e-02
1.353191682724813383e+00,1.194790500914092002e+00,1.242440768718163779e+00,9.362566659697884042e-01,1.146609536698218967e+00,2.214706458011617696e-01,5.210723966565327103e-01,9.319120480832243647e-02,6.067536218050106900e-02,1.162907552105921782e-01,3.379151351685987237e-01,2.392263133815301090e-01,3.508331607915838868e-01,2.028884476262752257e-01,9.879778697312300295e-01,8.963032602958892481e-01,4.194022957518106498e-01,8.408720085791573373e-01,3.785414789420870063e-01,2.143793774242729322e-01,7.961627661051973170e-02,1.872402025798992620e-01,4.432695343188464143e-01,2.692623503705946497e-01,3.932696086716923611e-01
2.156585155463265568e+00,2.371452012452913927e+00,1.382467648793856529e+00,4.802919060036336951e-02,-3.502230834453931019e-01,-7.482198695459731930e-01,4.661912398945143865e-01,9.319316075624817231e-01,2.373501272119288297e-01,9.185945850129872969e-02,1.871235675075331173e-01,7.547497170343230311e-01,7.350528517902755743e-01,5.576559414180196628e-01,6.283225071262682482e-01,7.800532378314928295e-01,9.983195243441139732e-01,6.285537744430851337e-01,8.016837742031956981e-02,8.942887109222569242e-01,6.836153362337007433e-01,7.133564673392844835e-02,6.610387150202837736e-01,3.186055741902213967e-01,2.510198972261020733e-01
-8.083002359218436350e-01,-4.480995990577728572e-01,-1.172539032685374627e-01,2.282012068535771432e-01,4.658796670420652375e-01,5.498783491529118939e-02,9.931254598689143176e-02,6.928360947242051537e-02,9.662385296844343552e-01,2.110254153907904495e-01,6.074136690756810619e-01,5.013168166611863263e-01,8.126525097719610180e-01,9.354175616790159076e-01,4.083927755251171021e-01,6.598755158433344814e-02,4.316660643048904067e-01,9.402772048990204468e-01,9.798262919267438642e-01,4.937184568387026351e-01,2.602038410942532076e-01,8.694294014739015752e-01,4.586776076899382604e-01,6.719970447605083663e-02,9.144637948808258532e-01
4.670133635690554286e-01,1.110069826335546850e+00,1.864354726870423029e-01,6.242573367814263641e-02,1.190200191753374992e-01,6.162569533458045479e-02,9.342956603889608358e-01,1.248762179898409430e-01,1.257850693254157770e-01,6.006840613432818943e-01,8.150700347059034456e-01,5.596025885147407619e-01,1.380186841719599489e-01,6.062452984124068189e-01,6.100703742482938008e-01,3.435457350111276176e-01,9.660464219645610306e-01,8.254484374020405468e-01,4.724241016856526310e-01,2.579342630751549903e-01,1.228946314437828757e-01,1.940442360018993506e-01,4.516453685068562152e-01,6.259680104359980346e-01,8.734016626284475393e-01
-1.819045715724190160e+00,-1.129012428433849191e+00,-1.707102892647131220e+00,5.547046210327378768e-01,7.684681461620836984e-01,4.906629069028461965e-01,8.281948614983464241e-01,1.874829542992418885e-01,6.830602608122289254e-01,6.307330616943631618e-01,2.931292786825635543e-01,9.229372160444629936e-01,7.268543150860725666e-01,7.820410920128284538e-01,4.779336176458710561e-01,4.366907506360790947e-01,4.259694875828166083e-01,3.802827135610817866e-01,6.789851624702375466e-01,3.415452337642557179e-01,4.636643213453609524e-01,7.429276299062953504e-01,2.756924609368961443e-01,6.165018233076878795e-01,2.824506047240304962e-01
1.808627292233649486e+00,1.382565358461820715e+00,1.374303863646080703e+00,9.621722062267026310e-01,1.306234052031166826e+00,1.296686004852747542e+00,6.300657580603981067e-01,4.729972982574528473e-01,7.482592202159158434e-01,2.963954736154938985e-02,8.118566310146364540e-01,6.782166545075896114e-01,2.379636348435635318e-01,7.582305608120709639e-01,6.571726657441410158e-01,7.708149111590666402e-01,9.850146752625161817e-01,6.892012611804121391e-02,1.440390972156996297e-01,7.145302684214505096e-02,3.541996222235040959e-01,7.145947062125090898e-01,8.047715178611174469e-01,5.828608129511575475e-01,9.214395080738579935e-02
2.234179190713510565e-01,2.039881842580425486e-01,-3.369123372558313623e-02,3.568158302707351570e-01,-6.314620533926627033e-01,-5.399855251942731194e-02,8.170841274529849763e-01,9.298855002021698679e-01,5.215051358443967278e-01,1.884574455545128258e-01,9.353161660502929964e-01,1.579343428007020655e-01,7.155848168073107862e-01,4.043519145823082361e-01,7.301947908113621821e-01,9.283523024086502984e-01,6.166204197215775507e-01,4.199518470233291056e-01,3.886163722321602787e-01,7.534326030384793649e-01,9.142609956532594673e-01,5.802756586462936017e-01,1.792753875885684245e-01,1.030844922357461169e-01,3.717705382675785541e-01
1.589640393261556151e+00,1.296534350014662662e+00,9.255987818202956463e-01,9.357462411336222585e-01,-1.024381262519727942e+00,-1.031822072030381898e+00,2.950392260665563038e-01,5.238875657198454050e-01,9.895461746206878351e-01,3.404509942560750568e-01,9.144424583991939137e-01,3.442495375804548452e-01,6.675920354156926750e-01,6.843362603763136764e-01,5.962154498236751365e-01,4.762687627674598856e-01,7.083385883007473627e-01,4.843411821330205758e-01,7.519758783250429790e-01,1.633154125785694077e-01,1.088324030062013392e-01,8.214953542600711422e-03,1.396720492767752342e-01,9.700769554335764155e-02,7.143224624115325216e-01
8.657631775740057822e-01,2.935809306111729633e-01,9.783137113835869147e-01,7.056044170645161540e-01,8.769049931620731542e-01,6.728441280059329621e-01,9.557739411324447376e-01,9.223930508367839121e-02,7.210980765151258076e-01,1.750800563715317892e-01,4.041769091569671346e-01,5.918476733261994749e-01,3.674457135064301827e-01,3.233880678633883621e-01,1.176026917749850575e-02,9.125310845811435145e-01,8.324119369517503086e-01,8.921225425285497224e-01,3.149253722447412640e-01,1.409544166993819125e-01,5.779975781125066270e-01,2.510862479949389492e-01,3.946549798330726277e-01,6.244247921576641103e-01,7.051263168540817805e-01
9.209415082768381833e-01,9.803767993346705900e-01,6.834540579618477718e-01,2.598174543783534629e-01,1.132764537993641518e+00,5.725116902816687059e-01,4.978296168461464610e-01,7.230864915122513503e-01,7.159855921693839553e-01,5.787524562650047111e-01,7.009922863689798112e-01,7.862270438991051380e-01,3.828686957261354662e-01,7.912345438050838453e-02,9.579242435252663945e-01,4.343436945076174505e-01,2.596733066501510923e-01,1.183636037923626594e-01,4.630765188281076306e-01,6.071712410801003434e-01,4.534366136798477775e-01,6.879651944398030849e-01,8.226096029138491028e-01,6.835525333578673646e-01,6.260974504059755308e-01
